"Employeurs ayant obtenu une étude d’impact sur le marché du travail  (EIMT) positive en 2020 (avril-juin), par volet, classification nationale des professions (CNP) 2011 et lieu de affaires",,,,,,
Province/Territory,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Approuvés,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Panamax International Shipping Company Ltd.,"Miami, 33131",2274-Officiers mécaniciens du transport par voies navigables,3,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Panamax International Shipping Company Ltd.,"Miami, 33131",7242-Électriciens industriels,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Panamax International Shipping Company Ltd.,"Miami, 33131",7532-Matelots de pont et matelots de salle des machines du transport par voies navigables,9,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,PBI Experts Conseils Inc.,"Longueuil, J4G 1R3",2282-Agents de soutien aux utilisateurs,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Sofec Inc.,"Houston, 77094",2232-Technologues et techniciens en génie mécanique,3,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Sonomatic Limited,"Katy, 77449",2212-Technologues et techniciens en géologie et en minéralogie,3,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Sonomatic Limited,"Katy, 77449",8222-Entrepreneurs et surveillants du forage et des services reliés à l'extraction de pétrole et de gaz,5,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610",0112-Directeurs des ressources humaines,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610",0711-Directeurs de la construction,4,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610",2212-Technologues et techniciens en géologie et en minéralogie,2,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610",2232-Technologues et techniciens en génie mécanique,6,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610",2241-Technologues et techniciens en génie électronique et électrique,9,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610",2243-Techniciens et mécaniciens d'instruments industriels,2,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610",2255-Personnel technique en géomatique et en météorologie,17,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610","2263-Inspecteurs de la santé publique, de l'environnement et de l'hygiène et de la sécurité au travail",2,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610",2273-Officiers de pont du transport par voies navigables,8,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610",2274-Officiers mécaniciens du transport par voies navigables,9,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610",3234-Personnel ambulancier et paramédical,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610",7242-Électriciens industriels,2,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610",7301-Entrepreneurs et contremaîtres en mécanique,4,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610",7311-Mécaniciens de chantier et mécaniciens industriels,8,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610",7312-Mécaniciens d'équipement lourd,2,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610",7371-Grutiers,4,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610","7384-Autre personnel des métiers et personnel assimilé, n.c.a.",27,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610",7532-Matelots de pont et matelots de salle des machines du transport par voies navigables,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610","9212-Surveillants dans le raffinage du pétrole, dans le traitement du gaz et des produits chimiques et dans les services d'utilité publique",2,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,TouchTunes Digital Jukebox Inc.,"Montréal, H2R 3A4",2174-Programmeurs et développeurs en médias interactifs,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,"Tuff Wrap Installations, Inc.","Harleysville, 19438","7441-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",4,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Vertech Offshore AS,"LILLESAND, NO4792",8222-Entrepreneurs et surveillants du forage et des services reliés à l'extraction de pétrole et de gaz,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,     Haut salaire,Vertech Offshore AS,"LILLESAND, NO4792",8232-Foreurs et personnel de mise à l'essai et des autres services reliés à l'extraction de pétrole et de gaz,5,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,   Bas salaire,Entier Manning Services Singapore PTE Ltd,"Singapore,",6315-Surveillants des services de nettoyage,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,   Bas salaire,IT International Telecom Canada Inc.,"Pointe-Claire, H9R 1G6",1522-Magasiniers et commis aux pièces,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,   Bas salaire,IT International Telecom Canada Inc.,"Pointe-Claire, H9R 1G6",6322-Cuisiniers,2,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,   Bas salaire,IT International Telecom Canada Inc.,"Pointe-Claire, H9R 1G6",6513-Serveurs d'aliments et de boissons,4,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,   Bas salaire,IT International Telecom Canada Inc.,"Pointe-Claire, H9R 1G6",6522-Commissaires et agents de bord,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,   Bas salaire,IT International Telecom Canada Inc.,"Pointe-Claire, H9R 1G6",7612-Autres manoeuvres et aides de soutien de métiers,6,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,   Bas salaire,NS Lion Shipping Inc.,"Dubai,",6513-Serveurs d'aliments et de boissons,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,   Bas salaire,Osauhing TS Shipping,"TALLINN, 10111",6322-Cuisiniers,2,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,   Bas salaire,Osauhing TS Shipping,"TALLINN, 10111",6513-Serveurs d'aliments et de boissons,2,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,   Bas salaire,Osauhing TS Shipping,"TALLINN, 10111",7532-Matelots de pont et matelots de salle des machines du transport par voies navigables,8,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,   Bas salaire,Panamax International Shipping Company Ltd.,"Miami, 33131",6322-Cuisiniers,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,   Bas salaire,Panamax International Shipping Company Ltd.,"Miami, 33131",6513-Serveurs d'aliments et de boissons,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,   Bas salaire,Technip Singapore Pte. Ltd.,"Singapore, 117610",1522-Magasiniers et commis aux pièces,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,2527-4572 Québec Inc. (Les serres Bergeron enr.),"Notre-Dame-du-Laus, J0X 2M0",8432-Ouvriers de pépinières et de serres,3,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,9132-8542 Québec Inc. Les Jardiniers du Chef,"BLAINVILLE, J7C 0V2",8431-Ouvriers agricoles,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Aujla Bros Greenhouses Ltd,"Osoyoos, V0H 1V4",8432-Ouvriers de pépinières et de serres,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Bradner Farms Cattle Company Ltd.,"Cache Creek, V0K 1H0",8431-Ouvriers agricoles,8,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Cedar Grove Farms Ltd.,"ABBOTSFORD, V2T 6G7","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Endives J.M.S. Inc.,"SAINT-CLET, J0P 1S0",8431-Ouvriers agricoles,3,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Almaka (1999) Inc.,"Mont-Carmel, G0L 1W0",8431-Ouvriers agricoles,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Ashby et Giroux Inc,"COATICOOK, J1A 2S2",8431-Ouvriers agricoles,4,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Belfau Inc.,"Rivière-Ouelle, G0L 2C0",8431-Ouvriers agricoles,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Cario Inc.,"Normandin, G8M 4Y5",8431-Ouvriers agricoles,2,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Chelcive senc,"Henryville, J0J 1E0",8431-Ouvriers agricoles,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme des Ruisseaux SENC,"ALMA, G8B 5V2",8431-Ouvriers agricoles,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Du Petit 5 Inc.,"Saint-Alexandre-Kamouraska, G0L 2G0",8431-Ouvriers agricoles,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Familiale Lumar Inc.,"NÉDÉLEC, J0Z 2Z0",8431-Ouvriers agricoles,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Géliporc Inc.,"SAINT-TITE, G0X 3H0",8431-Ouvriers agricoles,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Humqui Inc.,"SAINT-ZÉNON-DU-LAC-HUMQ, G0J 1N0",8431-Ouvriers agricoles,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme J.A.Lauzon Inc.,"Brownsburg-Chatham, J8G 2G7",8431-Ouvriers agricoles,3,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Lait's Go Inc.,"ST-BRUNO-DE-GUIGUES, J0Z 2G0",8431-Ouvriers agricoles,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Maghika Inc.,"Saint-Roch-de-l'Achigan, J0K 3H0",8431-Ouvriers agricoles,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Marcel Nadeau et Frères Inc.,"SAINT-BERNARD, G0S 2G0",8431-Ouvriers agricoles,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Mario Joyal Inc.,"YAMASKA, J0G 1W0",8431-Ouvriers agricoles,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Michel et Mathieu Cloutier Inc.,"COATICOOK, J1A 2S2",8431-Ouvriers agricoles,6,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Philippe Hubert Inc.,"Nicolet, J3T 1T6",8431-Ouvriers agricoles,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Rhetaise Inc,"Nicolet, J3T 1T5",8431-Ouvriers agricoles,2,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Ruisseau Clair Inc.,"NORMANDIN, G8M 4N8",8431-Ouvriers agricoles,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Ferme Yves Croteau & Fils Inc,"UPTON, J0H 2E0",8431-Ouvriers agricoles,1,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,La Compagnie D'arbres Patrick F. Downey Inc,"SHERBROOKE, J1M 1Z3",8432-Ouvriers de pépinières et de serres,5,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,La Ferme du Platon Inc.,"SAINTE-CROIX, G0S 2H0",8431-Ouvriers agricoles,2,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Les entreprises Serge Cantin Inc.,"St-Christophe-d'Arthbaska, G6R 0S1",8431-Ouvriers agricoles,2,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Les Maraichers Bombardier Inc.,"ST-EDOUARD, J0L 1Y0",8431-Ouvriers agricoles,2,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Partap Orchards Ltd.,"KELOWNA, V1W 4H1",8431-Ouvriers agricoles,5,
Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada,  Agriculture primaire,Service Avicole JGL (9091-8558 Québec Inc.),"VICTORIAVILLE, G6T 2B4",8431-Ouvriers agricoles,4,
