Employer,Address,Positions,Province,Latitude,Longitude
Yaru Sushi Inc o/a Whistler Samurai Sushi (Creekside),"9213 Autumn Drive, Whistler, BC  V0N 1B9",1,British Columbia,50.155594,-122.934011
YEC Enterprises Ltd. dba Gillies Bay General Store,"4150 Gillies Bay Road, PO Box 106, Gillies Bay, BC  V0N 1W0",1,British Columbia,49.679252,-124.481821
Yet Chong Farms Inc,"4689 36th Avenue, RR 1, Delta, BC  V4K 3N2",6,British Columbia,49.06364,-123.11765
Yoko Sushi Restaurant,"16013 Fraser Highway, Suite 102, Surrey, BC  V4N 0G2",2,British Columbia,49.164622,-122.797475
Yoon's Momo Restaurant Ltd dba Momo Sushi,"3645 Gosset Road, Suite 210, Westbank, BC  V4T 2N8",1,British Columbia,49.831881,-119.623673
You & Shin Enterprises Ltd o/a Damiko Sushi Restaurant,"7280 200th Street, Suite 2, Langley, BC  V2Y 1S7",1,British Columbia,49.136015,-122.668148
You & Shin Enterprises Ltd. dba Surrey Damiko Sushi Restaurant,"2950 King George Boulevard, Suite 140, Surrey, BC  V4P 0E5",1,British Columbia,49.057425,-122.8063284
You Me Her Productions BC,"3888 North Fraser Way, Suite 8, Burnaby, BC  V5J 5H6",3,British Columbia,49.200497,-123.014491
You To Productions Inc,"4940 Canada Way, Suite 100, Burnaby, BC  V5G 4K6",1,British Columbia,49.248516,-122.979958
Young Boy Drywall Ltd.,"5898 Aberdeen Street, Surrey, BC  V3S 4W2",5,British Columbia,49.10805,-122.751166
Young Brothers Roofing Inc.,"14313 Hawkstream Drive, Surrey, BC  V3W 0N5",3,British Columbia,49.148583,-122.826248
YTH Enterprises Inc. DBA Sakura Salon,"555 Bute Street, Vancouver, BC  V6E 0A9",1,British Columbia,49.2844627,-123.1302129
Yukino Sushi Restaurant Ltd dba Sushi Kimura Restaurant,"3883 Rupert Street, Vancouver, BC  V5R 2G7",1,British Columbia,49.250501,-123.033889
Yuxin Global Health Management Ltd dba Big Feet,"22325 McIntosh Avenue, Maple Ridge, BC  V2X 3C2",1,British Columbia,49.219484,-122.604349
Zenefits,"400 West Georgia Street, Suite 700, Vancouver, BC  V6B 5A1",24,British Columbia,49.28076,-123.115122
Zhang's Family Holdings Inc o/a Chongqing Restaurant on Kingsway,"2808 Commercial Drive, Vancouver, BC  V5N 4C6",1,British Columbia,49.259436,-123.069777
Zhi Gang Farm Ltd,"8460 Leslie Road, Richmond, BC  V6X 2V7",3,British Columbia,49.179358,-123.130647
Zico Construction Ltd,"4515 Fleming Street, Vancouver, BC  V5N 3W4",1,British Columbia,49.247751,-123.07203
Zin Sushi & Noodle Ltd o/a Zin Sushi & Noodle,"766 Goldstream Avenue, Langford, BC  V9B 2X3",1,British Columbia,48.449717,-123.503582
Zoic Studios BC Inc. dba Zoic Studios,"375 Water Street, Suite 605, Vancouver, BC  V6B 5C6",29,British Columbia,49.284715,-123.110138
Zymeworks,"1385 West 8th Avenue, Suite 540, Vancouver, BC  V6H 3V9",3,British Columbia,49.264514,-123.135605
45006 Yukon Inc dba Andrea's Hotel,"PO Box 861, Watson Lake, YT  Y0A 1C0",3,Yukon,60.070272,-128.697318
45006 Yukon Inc dba Dragon's Den Hotel,"PO Box 861, Watson Lake, YT  Y0A 1C0",4,Yukon,60.070272,-128.697318
All Yukon Refrigeration,"114 Platinum Road, Whitehorse, YT  Y1A 6A9",1,Yukon,60.742304,-135.07003
Big Horn Hotel,"Box 851, Watson Lake, YT  Y0A 1C0",3,Yukon,60.070272,-128.697318
Green Garden Restaurant,"1612 Centennial Street, Whitehorse, YT  Y1A 3Z3",1,Yukon,60.764912,-135.142083
Kluane Drilling Ltd.,"14 MacDonald Road, Whitehorse, YT  Y1A 4L2",4,Yukon,60.780981,-135.15111
National Outdoor Leadership Society  (NOLS YUKON),"PO Box 20449, Whitehorse, YT  Y1A 7A2",5,Yukon,60.714272,-135.056586
Yukon Gov't Dept For Health & Social Services,"PO Box 2703, Whitehorse, YT  Y1A 2C6",1,Yukon,60.720572,-135.069191
Yukon Hospital Corporation,"5 Hospital Road, Whitehorse, YT  Y1A 3H7",2,Yukon,60.717151,-135.042533
984260 NT Ltd o/a Berro's Pizzeria,"195 McDougal Centre, Fort Smith, NT  X0E 0P0",1,Northwest Territories,60.000149,-111.879562
Becks Aurora Wonderland Tours Ltd o/a Beck's Kennel Aurora Tours,"124 Curry Drive, PO Box 1858, Yellowknife, NT  X1A 2P4",1,Northwest Territories,62.45194,-114.368314
Diavik Diamond Mines (2012) Inc.,"5201 50th Avenue, Suite 300, Yellowknife, NT  X1A 2P8",1,Northwest Territories,62.413911,-114.126739
Great Slave Helicopters Ltd,"106 Dickens Street, Bag 7500, Yellowknife, NT  X1A 2R3",2,Northwest Territories,62.446685,-114.390164
Gressenhall Enterprise Ltd o/a The Brick,"312 Old Airport Road, Yellowknife, NT  X1A 3T3",1,Northwest Territories,62.462307,-114.413374
Northwest Territories Power Corp,"4 Capital Drive, Hay River, NT  X0E 1G2",1,Northwest Territories,60.812056,-115.791671
Outcrop Communications Ltd,"4920 52nd Street, Suite 800, Yellowknife, NT  X1A 3T1",3,Northwest Territories,62.453388,-114.3753
Somba K'E Family Dental Professional Corp o/a Somba K'E Family Dental Clinic,"4901 48th Street, Box 2637, Yellowknife, NT  X1A 2P9",1,Northwest Territories,62.451559,-114.3747
Sushi North Inc.,"PO Box 2824, Yellowknife, NT  X1A 2R2",2,Northwest Territories,62.453808,-114.370052
Yellowknife Pizza Hut Ltd o/a Pizza Hut,"312D Old Airport Road, Yellowknife, NT  X1A 3T3",1,Northwest Territories,62.462307,-114.413374
#NAME?,"36865 Schoolcraft Road, Suite 2, Livonia, MI 48150, USA",1,Outside Canada,,
180 Advertising LA,"1733 Ocean Avenue, Suite 400, Santa Monica, CA 90401, USA",1,Outside Canada,,
"24601, LLC dba HeLo","2000 Dell Avenue, Venice, CA 90921, USA",6,Outside Canada,,
360 Management,"199 Lafayette Street, 7th Floor, New York, NY 10012, USA",1,Outside Canada,,
3W Power Spa,"Via Energy Park 14, Vimercate, MD 20871, USA",4,Outside Canada,,
"4Wall Systems & Design, Inc. o/a 4Wall Entertainment Lighting","3165 West Sunset Road, Suite 100, Las Vegas, NV 89118, USA",3,Outside Canada,,
"A&E Harvesting, LLC","171 Putnam Drive, Harrington, ME 04643, USA",1,Outside Canada,,
A&E Networks,"235 East 45th Street, New York, NY 10017, USA",4,Outside Canada,,
A&M Defence & Marine Services Ltd,"3 Old Barn Farm Road, Woolsbridge Industrial Estate, Wimborne Dorset, BH21 6SP, UNITED KINGDOM",2,Outside Canada,,
A.M. King Industries Inc.,"2875 Feather River Boulevard, Oroville, CA 95965, USA",3,Outside Canada,,
A52 LLC dba Elastic,"2308 Broadway, Santa Monica, CA 90404, USA",2,Outside Canada,,
AAR Aircraft Services,"6611 South Meridian, Oklahoma City, OK 73159, USA",4,Outside Canada,,
ABB Inc BU Marine,"11600 Miramar Parkway, Suite 100, Miramar, FL 33025, USA",3,Outside Canada,,
Abila Security & Investigations Inc.,"4815 List Drive, Suite 102, Colorado Springs, CO 80919, USA",2,Outside Canada,,
Acconda LP o/a Aqua Drill International,"1300 Fm 646 West, Dickinson, TX 77539, USA",1,Outside Canada,,
Accordia Training Partnership Limited,"37 Church Street, Lidlington, MK43 ORJ, UNITED KINGDOM",2,Outside Canada,,
"ACNE Media, Inc.dba: ACNE Production","1333 6th Avenue, Venice, CA 90291, USA",2,Outside Canada,,
Actrua Pty Ltd.,"GPO Box 583, Brisbane, 4000, AUSTRALIA",1,Outside Canada,,
Actrua Pty Ltd. previously known as Conexus Consulting,"GPO Box 583, Brisbane, Queensland, 4000, AUSTRALIA",1,Outside Canada,,
Acutronic USA Inc.,"700 Waterfront Drive, Pittsburgh, PA 15222, USA",1,Outside Canada,,
Adcole Corporation,"669 Forest Street, Marlborough, MA 01752, USA",9,Outside Canada,,
"Advanced Gauging Technologies, LLC","8430 Estates Court, Plain City, OH 43064, USA",3,Outside Canada,,
Advanced Technology Services Inc.,"8201 North University, Peoria, IL 61615, USA",3,Outside Canada,,
Advanced Testing Instruments,"203 Parksouth Drive, Greer, SC 29651, USA",1,Outside Canada,,
"Advanced Turbine Support, Inc.","3946 Southwest 89th Avenue, Gainesville, FL 32608, USA",2,Outside Canada,,
Advantage Anthem Shipping LLC,"Centre of Commerce, One Bay Street, Suite 200B, 2nd Floor, Nassau, FL N-3944, USA",46,Outside Canada,,
Advantage Learning Ltd.,"PO Box 28106, Edinburgh, Mid Lothian, EH16 5WJ, UNITED KINGDOM",2,Outside Canada,,
Aero Film,"3000 31st Street, Santa Monica, CA 90405, USA",1,Outside Canada,,
Agylis SAS,"9 bis, rue Henri Martin, Boulogne-Billancourt, 92100, FRANCE",1,Outside Canada,,
AIMM Technologies Inc.,"801 Highway 146 North, Texas City, TX 77590, USA",6,Outside Canada,,
Ajax Tocco Magnethermic Inc.,"1745 Overland Boulevard, Warren, OH 44483, USA",5,Outside Canada,,
Alandia Engineering Estonia OU,"Moisa 4, Tallinn, 13522, ESTONIA",2,Outside Canada,,
Alchemmy Consulting Ltd.,"41-44 Great Queen, London, WC2B 5AD, UNITED KINGDOM",1,Outside Canada,,
"Alimak HEK, Inc.","12552 Old Galveston Road, Suite A-160, Webster, TX 77598, USA",2,Outside Canada,,
AlixPartners LLP,"2000 Town Center, Suite 2400, Southfield, MI 48075, USA",1,Outside Canada,,
AlixPartners LLP,"300 North LaSalle, Suite 1900, Chicago, IL 60654, USA",2,Outside Canada,,
All Systems Installations Inc.,"1400 Meghan Avenue, Algonquin, IL 60102, USA",2,Outside Canada,,
Allstate Power Vac,"2527 Market Street, Aston, PA 19014, USA",5,Outside Canada,,
Alpine Metal Tech North America Inc.,"4853 Campbells Run Road, Pittsburgh, PA 15205, USA",3,Outside Canada,,
Altair Product Design,"1820 East Big Beaver Road, Troy, MI 48083, USA",1,Outside Canada,,
Alternative Développement,"10-12, avenue Arts et Métiers, La Plaine Saint-Denis, 93210, FRANCE",3,Outside Canada,,
Alticast,"6th Floor, Park Building 27 Banpodaero-16, Seocho-Gu, Séoul, 137-952, SOUTH KOREA",1,Outside Canada,,
Altron Automation,"3523 Highland Drive, Hudsonville, MI 49426, USA",6,Outside Canada,,
Alturdyne Power Systems LLC,"660 Steele Street, El Cajon, CA 920201630, USA",1,Outside Canada,,
ALVAC Industry,"Transportvej 23, Lemvig, 7620, DENMARK",2,Outside Canada,,
Amazon Canada Fulfillment Service Inc.,"440 Terry Avenue North, Seattle, WA 98109, USA",1,Outside Canada,,
Amazon Canada Fulfillment Services Inc,"440 Terry Avenue North, Seattle, WA 98109, USA",138,Outside Canada,,
Ambiata,"23-33 Mary Street, Level 5, Surrey Hills, New South Wales, 2010, AUSTRALIA",3,Outside Canada,,
American Audio Visual Inc,"9484 American Eagle Way, Orlando, FL 32837, USA",5,Outside Canada,,
American Bridge Canada Company,"1000 American Bridge Way, Coraopolis, PA 15108, USA",1,Outside Canada,,
American Broadcasting Companies Inc,"500 South Buena Vista Street, Burbank, CA 91521, USA",6,Outside Canada,,
American Governor Company,"27 Richard Road, Ivyland, PA 18974, USA",1,Outside Canada,,
American Vulkan Corp,"2525 Dundee Road, Winter Haven, FL 33884, USA",1,Outside Canada,,
Andgar Corporation,"PO Box 2708, Ferndale, CA 98248, USA",3,Outside Canada,,
Anglo-Eastern Philippines,"205 Salcedo Street, Legaspi Vil, Makati City, THE PHILIPPINES",1,Outside Canada,,
Anglo-Eastern Ukraine,"84 Balkovskaya Office 401, Odessa, 65005, UKRAINE",19,Outside Canada,,
Anonymous Content LLC,"3532 Hayden Avenue, Culver City, CA 90232, USA",5,Outside Canada,,
Ansaldo Thomassen BV,"PO Box 95, Rheden, 6990, THE NETHERLANDS",8,Outside Canada,,
Antigo Construction Inc,"PO Box 12, Antigo, WI 54409, USA",4,Outside Canada,,
AP & T North America Inc.,"4817 Persimmon Court, Monroe, NC 28110, USA",1,Outside Canada,,
"Archer Oiltools, LLC.","12101 Cutten Road, Houston, TX 77066, USA",1,Outside Canada,,
"Architectural Testing, Inc.","130 Derry Court, York, PA 17406, USA",2,Outside Canada,,
AREPA Denmark A/S,"Mads Clausens Vej 12, Silkeborg, Central Denmark, 8600, DENMARK",8,Outside Canada,,
Arista Networks ULC,"5453 Great America Parkway, Santa Clara, CA 95054, USA",4,Outside Canada,,
Artis Brankamp Inc.,"3300 Cross Creek Parkaway, Auburn Hills, MI 48326, USA",1,Outside Canada,,
Arts & Sciences,"827 Hilldale Avenue, West Hollywood, CA 90069, USA",3,Outside Canada,,
ASML US inc.,"2650 West Geronimo Place, Chandler, AZ 85224, USA",2,Outside Canada,,
Asphalt Institute Inc.,"2696 Research Park Drive, Lexington, KY 40511, USA",1,Outside Canada,,
Assembly Films Inc,"411 Lafayette Street, New York, NY 10003, USA",1,Outside Canada,,
Atlantic Pacific Marine Ltd.,"Unit 2, Rhymney River Bridge Road, Cardiff, CF23 9AF, UNITED KINGDOM",73,Outside Canada,,
Auctionomics Inc.,"677 Waverley Street, Palo Alto, CA 94301, USA",1,Outside Canada,,
Audio Visual Service Center,"8521 Hanover Industrial Drive, Columbia, IL 62236, USA",1,Outside Canada,,
Avio Aero,"Via I Maggio, 99, Rivalta di Torino, ITALY",1,Outside Canada,,
aWHITELABELproduct,"1820 Industrial Street, Suite 106, Los Angeles, CA 90021, USA",6,Outside Canada,,
A-Z Harvesting,"PO Box 384, Harrington, ME 04623, USA",2,Outside Canada,,
AZZ WSI Canada ULC,"2225 Skyland Court, Norcross, GA 30071, USA",143,Outside Canada,,
Backyard Productions Inc.,"248 Main Street, Venice, CA 90291, USA",7,Outside Canada,,
B-Agency,"30, rue Saint-Lazare, Paris, 75009, FRANCE",1,Outside Canada,,
Baker Perkins,"3223 Kraft Avenue, Grand Rapids, MI 49512, USA",2,Outside Canada,,
Balance Technology Inc.,"7035 Jomar Drive, Whitemore Lake, MI 48189, USA",3,Outside Canada,,
Bandito Brothers,"3249 La Cienega Boulevard, Los Angeles, CA 90016, USA",6,Outside Canada,,
Barrier Specialty Roofing & Coatings Inc. dba Barrier Roofing,"4620 North Blythe Avenue, Fresno, CA 93722, USA",6,Outside Canada,,
"Baswa Acoustic North America, LLC","21863 Aurora Road, Cleveland, OH 44146, USA",1,Outside Canada,,
"Bay Controls, LLC","6528 Weatherfield Court, Maunee, OH 43537, USA",3,Outside Canada,,
Bayards Aluminium Constructions BV,"PO Box 9, Nieuw-Lekkerland, 2957ZG, THE NETHERLANDS",2,Outside Canada,,
BBC,"New Broadcasting House Portland Place, London, W1A 1AA, UNITED KINGDOM",5,Outside Canada,,
BBDO,"1285 Avenue of the Americas, New York, NY 10019, USA",1,Outside Canada,,
Beginner,"94 North Country Manor Land, Alpine, UT 84004, USA",1,Outside Canada,,
Beicip-Franlab HQ,"232 Avenue Napoléon Bonaparte, Rueil-Malmaison, 92500, FRANCE",1,Outside Canada,,
Beijing Zijin United Entertainment Ltd,"Cbaoyang District, Wangjing Jingxing Lu No. 1 Yuan Building No. 10, Gate 3, Unit 601, CHINA",27,Outside Canada,,
Belgium nv,"Guido Gezellestraat 123, Beersel, 1654, BELGIUM",2,Outside Canada,,
Believe Media inc.,"1455 Gordon Street, Hollywood, CA 90028, USA",4,Outside Canada,,
Bent Image Lab,"2729 Southeast Division Street, Portland, OR 97202, USA",3,Outside Canada,,
"Benthic USA, LLC","5300 West Sam Houston Parkway North, Houston, TX 77041, USA",34,Outside Canada,,
BG Drilling Solutions,"38 Grozden Street, Sofia, 1271, BULGARIA",3,Outside Canada,,
BHDT Service GmbH,"Werk VI Strasse 52, Kapfenberg, A-8605, AUSTRIA",5,Outside Canada,,
BHS Corrugated North America Inc.,"9103 Yellow Brick Road, Suite N, Baltimore, MD 21237, USA",3,Outside Canada,,
Bielomatik Jagenberg Inc.,"431 Hayden Station Road, Windsor, CT 06095, USA",1,Outside Canada,,
Bilfinger Salamis UK Ltd,"4 Greenhole Place, Aberdeen, AB23 8EU, UNITED KINGDOM",1,Outside Canada,,
Birch Consult and Solution APS,"Nordre Dybboelvej 11, Fredericia, DK7000, DENMARK",3,Outside Canada,,
Biscuit Filmworks,"13 Holywell Row, London, EC2A 4JF, UNITED KINGDOM",8,Outside Canada,,
Biscuit Filmworks,"7026 Santa Monica Boulevard, Los Angeles, CA 90038, USA",19,Outside Canada,,
Blacklist,"105 Rivington Street, New York City, NY 10002, USA",2,Outside Canada,,
Blast! Films Limited,"Unit C, Imperial Works Perren Street, London, NW5 3ED, UNITED KINGDOM",18,Outside Canada,,
Blink Productions Ltd.,"181 Wardour Street, London, W1F 8WZ, UNITED KINGDOM",2,Outside Canada,,
BLM Group USA,"29380 Beck Road, Wixom, OH 48393, USA",1,Outside Canada,,
"Bludigital Productions, LLC","3551 Vernon Boulevard, Suite 2, Long Island City, NY 11106, USA",1,Outside Canada,,
Bluetide Communications Inc.,"117 Nolan Road, Broussard, LA 70518, USA",1,Outside Canada,,
Bluewater Productions,"6900 West Oceanfront, Suite B, Newport Beach, CA 92663, USA",2,Outside Canada,,
Bobco Systems Inc.,"209 Rum River Drive, Princeton, MN 55371, USA",2,Outside Canada,,
Bobst Group North America,"146 Harrison Avenue, Roseland, NJ 07068, USA",1,Outside Canada,,
BOMAFA Armaturen GmbH,"Hohensteinstr. 52, Bochum, NRW, 44866, GERMANY",2,Outside Canada,,
Boskalis Offshore,"Italielei 3, Bus 2, Antwerpen, 2000, BELGIUM",12,Outside Canada,,
Boston Proper,"1155 Broken Sound Parkway, Boca Raton, FL 33487, USA",8,Outside Canada,,
"Bottomline Technologies, Inc","325 Corporate Drive, Portsmouth, NH 03801, USA",1,Outside Canada,,
B-Reel Inc,"2221 Lincoln Boulevard, Los Angeles, CA 90291, USA",4,Outside Canada,,
Brees Studio Inc.,"430 South 19th Street, Murphysboro, IL 62966, USA",6,Outside Canada,,
Brightman Glover International,"PO Box 11014, Boulder, CO 80301, USA",2,Outside Canada,,
Brite Productions LLC,"115 West 27th Street, 8th Floor, New York, NY 10001, USA",1,Outside Canada,,
Bromkamp GmbH,"Weusterstr. 19, Bottrop 46240, GERMANY",11,Outside Canada,,
Bruderer Machinery Inc.,"1200 Hendricks Way, Ridgefield, NJ 07657, USA",1,Outside Canada,,
Bryce Duffy Photography Inc,"19942 Valley View Drive, Topanga, CA 90290, USA",1,Outside Canada,,
BSK Industries Inc.,"PO Box 33697, North Royalton, OH 44133, USA",2,Outside Canada,,
Buhler Inc,"13105 12th Avenue North, Plymouth, MN 55441, USA",6,Outside Canada,,
"Bully Pictures, Inc. o/a Bully Pictures","1240 6th Street, Santa Monica, CA 90401, USA",7,Outside Canada,,
Bunker New York LLC,"28 Howard Street, 3rd Floor, New York, NY 10013, USA",7,Outside Canada,,
Burbank Gamma Ray,"1633 Cosmo Street, Los Angeles, CA 90028, USA",1,Outside Canada,,
"Burgess Industries, Inc.","7500 Boone Avenue North, Suite 111, Brooklyn Park, MN 55428, USA",2,Outside Canada,,
Butler Automatic Inc.,"41 Leona Drive, Middleborough, MA 02346, USA",1,Outside Canada,,
C & C Concessions,"5811 Marcia Lane, Indianapolis, IN 46217, USA",1,Outside Canada,,
C. Mitchells Granite Plate Resurfacing,"39294 Avondale Street, Westland, MI 48186, USA",1,Outside Canada,,
Cablecam LLC,"630 North Freeway, Suite 350, Fort Worth, TX 76102, USA",9,Outside Canada,,
CAE LLC,"1600 Seaport Boulevard, Suite 300, Redwood City, CA 94063, USA",1,Outside Canada,,
Cairo Marine Service Inc.,"PO Box 620, Jackson, FL 637550620, USA",1,Outside Canada,,
Calcon Productions,"50-52 Tomas Breton, Unit 4, Madrid, 28045, SPAIN",1,Outside Canada,,
Callenberg A/S,"Lille Tornebjerg VEJ 30, 5220, Odense So, DENMARK",22,Outside Canada,,
Cambridge Vacuum Engineering,"630 Silver Street, Agawam, MA 01001, USA",1,Outside Canada,,
Camera Ready Cars,"11161 Slater Avenue, Fountain Valley, CA 92708, USA",9,Outside Canada,,
Cameron Drilling Systems,"6221 West Sam Houston Parkway North, Houston, TX 77041, USA",2,Outside Canada,,
Camp Pathfinder,"35 Park Lane, Rochester, NY 14625, USA",3,Outside Canada,,
Canyon Offshore Ltd.,"Helix House Kirkton Drive, Dyce, Aberdeen, AB21 0BG, UNITED KINGDOM",21,Outside Canada,,
Cap Gun Collective,"1265 South Cochran Avenue, Los Angeles, CA 90019, USA",2,Outside Canada,,
Cap Sante International,"2915 West Avenue, Anacortes, WA 98221, USA",8,Outside Canada,,
Capcom Land Sea & Air Communications Ltd,"14 The Newforest Centre, Rushington Business Centre, Southampton, Hampshire, S040 UNITED KINGDOM",1,Outside Canada,,
Capital Ship Management Corporation,"3 Lassonos, St. Piraeus, 18537, GREECE",22,Outside Canada,,
Carbon Activated Corporation,"3774 Hoover Road, Blasdell, NY 14219, USA",6,Outside Canada,,
Cardiff Craftsmen Ltd.,"Bute House, Titan Road, Cardiff, CF24 5EL, UNITED KINGDOM",20,Outside Canada,,
"Cardinal/International Grooving and Grinding, LLC","100 Barren Hill Road, Conshohocken, PA 19428, USA",5,Outside Canada,,
Carlesa NDE Services,"147 Gray Lane, Hanson, MA 02341, USA",1,Outside Canada,,
Case Marine and Industrial,"1100 Northwest 51st Street, Seattle, WA 98107, USA",3,Outside Canada,,
"Castle Creek Pty Ltd, trustee for JMF Unit Trust Trading o/a RKF Engineering Services","1 Lowden Square, Suite 6, Wollongong, New South Wales, 2500, AUSTRALIA",3,Outside Canada,,
