Employer,Address,Positions,Province,Latitude,Longitude
Cypress Bowl Recreations Limited Partnership,"P.O. Box 91252, West Vancouver, BC  V7V 3N9",12,British Columbia,49.336206,-123.263032
D L Blueberry Farms,"8505 176th Street, Surrey, BC  V4N 3G3",1,British Columbia,,
D.J Masonry Ltd,"15155 86th Avenue, Surrey, BC  V3S 4T8",1,British Columbia,49.159184,-122.806742
Dae Ya Holdings Ltd. dba Seh-Mi Japanese Restaurant,"2443 McCallum Road, Abbotsford, BC  V2S 3P6",2,British Columbia,49.045655,-122.293488
Daily Fresh Produce Ltd,"40063 Campbell Road, Abbotsford, BC  V3G 2G9",39,British Columbia,49.045796,-122.123858
Dandy Enterprises Ltd dba Hungry Bear Restaurant,"10608 100th Avenue, Fort St. John, BC  V1J 1Z3",1,British Columbia,56.249786,-120.852528
Darae Enterprises Ltd dba Lillooet Foods,"P.O. Box 740, Lillooet, BC  V0K 1V0",1,British Columbia,50.6864356994629,-121.936004638672
Darvonda Nurseries Ltd,"Box 357, Milner, BC  V2Y 2N9",60,British Columbia,49.119517,-122.624421
Davison Orchards,"3111 Davison Road, Vernon, BC  V1H 1A2",2,British Columbia,50.27449,-119.30035
dba Genio Digital Inc.,"601 West Broadway, Suite 400, Vancouver, BC  V5C 4C2",1,British Columbia,,
dba Motive - Season 3,"2400 Boundary Road, Suite 810, Burnaby, BC  V5M 3Z3",8,British Columbia,49.262881,-123.023497
Dead Rising,"3500 Cornett Road Building N, Vancouver, BC  V5M 2H5",4,British Columbia,49.261317,-123.028315
Deluxe Vancouver Ltd.,"50 West 2nd Avenue, Vancouver, BC  V5Y 1B3",10,British Columbia,49.26911,-123.105586
Department Of Natural Resources,"506 West Burnside Road, Room 136, Victoria, BC  V8Z 1M5",1,British Columbia,48.444087,-123.373764
Desert Hills Ranch,"Box 1228, Ashcroft, BC  V0K 1A0",4,British Columbia,50.737198,-121.271279
Desert Valley Vineyards Ltd,"583 Tinhorn Creek Road, Oliver, BC  V0H 1T1",4,British Columbia,49.1437996,-119.244978
DeVry Greenhouses,"49259 Castleman Road, Chilliwack, BC  V2P 6H4",191,British Columbia,49.19257,-121.867079
Dhaliwal Farm,"6809 45th Street, Osoyoos, BC  V0H 1V6",2,British Columbia,49.006421,-119.422247
Digital Domain Productions 3.0 BC Ltd.,"1618 West 8th Avenue, Vancouver, BC  V6J 1V4",15,British Columbia,49.264623,-123.142885
"Dr. John Dang, Inc. dba Columbia Integrated Health Centre","756 Columbia Street, New Westminster, BC  V3M 1B4",1,British Columbia,49.2021635,-122.9103424
Drax (Canada) Productions Inc,"2400 Boundary Road c/o Bridge Studios, Burnaby, BC  V5M 3Z3",10,British Columbia,49.262881,-123.023497
Drie Productions Inc.,"14915 94th Avenue, Surrey, BC  V3R 7T5",3,British Columbia,49.173418,-122.810119
Driediger Farms Ltd,"7361 240th Street, Langley, BC  V1M 3P8",1,British Columbia,49.142678,-122.558849
Driven Productions Inc. dba Driven Underground,"2412 Columbia Street, Vancouver, BC  V5Y 3E6",1,British Columbia,49.263728,-123.10942
Dual Mountain Cleaning 2005 dba Dual Mountain Dry Cleaning,"1380 Alpha Lake Road, Suite 2, Whistler, BC  V0N 1B1",1,British Columbia,50.000481,-123.140479
D-Wave Systems Inc.,"3033 Beta Avenue, Burnaby, BC  V5G 4M9",1,British Columbia,49.256548,-122.997941
Earls Restaurant Prince George Ltd,"1440 East Central Street, Prince George, BC  V2M 3C1",4,British Columbia,53.91132,-122.7816965
East River Productions dba The Returned,"3500 Cornett Road, Building G, Vancouver, BC  V5M 2H5",5,British Columbia,49.261317,-123.028315
Echan Hair,"508 Clarke Road, Suite 104, Coquitlam, BC  V3J 3X2",1,British Columbia,49.259579,-122.892606
Echo Valley Farms,"555 Baylis Road, Qualicum Beach, BC  V9K 2G2",6,British Columbia,49.364208,-124.535495
"Electronic Arts (Canada), Inc.","4330 Sanderson Way, Burnaby, BC  V5G 4X1",47,British Columbia,49.248093,-123.0083797
Emer Enterprise Ltd,"2280 Upper Bench Road, Cawston, BC  V0X 1C2",5,British Columbia,49.1951718,-119.7339174
Eurosa Farms Ltd,"1304 Greig Avenue, Brentwood Bay, BC  V8M 1J6",2,British Columbia,48.5662251,-123.4484959
Fable Farms Ltd,"13460 Rippington Road, Pitt Meadows, BC  V3Y 1Z1",21,British Columbia,49.25875,-122.711225
Fairfield Tree Nurseries Inc,"9952 Gillanders Road, Chilliwack, BC  V2P 6H4",3,British Columbia,49.19257,-121.867079
Fairview Orchards Ltd,"816 Road 5, Oliver, BC  V1H 1T1",4,British Columbia,,
Farlin Timbers Canada Limited,"15300 Croydon Drive, Suite 200, Surrey, BC  V3S 0Z5",1,British Columbia,49.0473655,-122.7863402
Field Trip Management Ltd,"Box 1669, Whistler, BC  V0N 1B0",4,British Columbia,50.131943,-122.958867
Filmgroup.TV Ltd.,"211 East Georgia Street, Suite 305, Vancouver, BC  V6A 1Z6",1,British Columbia,49.278568,-123.09725
Fine Arts (Prince George) Dental Laboratories Ltd o/a Fine Arts Prince George,"1589 9th Avenue, Prince George, BC  V2L 3R8",1,British Columbia,53.913509,-122.753675
Five Star Mushroom Ltd.,"3878 256th Street, Aldergrove, BC  V4W 2A4",5,British Columbia,49.072687,-122.514753
Flatiron Constructors Canada Ltd,"4020 Viking Way, Suite 210, Richmond, BC  V6V 2N2",1,British Columbia,49.1900177,-123.07338
Floralia Plant Growers Ltd,"Box 674, Abbotsford, BC  V2T 6Z8",6,British Columbia,49.039186,-122.347871
Formula M Productions Inc.,"3500 Cornett Road, Building K, Vancouver, BC  V5M 2H5",5,British Columbia,49.261317,-123.028315
Fraser Health Authority,"13450 102nd Avenue, Suite 400, Surrey, BC  V3T 0H1",2,British Columbia,49.190442,-122.849461
Fraserway RV LP o/a Fraserway RV,"30440 South Fraser Way, Abbotsford, BC  V2T 6L4",1,British Columbia,49.051203,-122.367637
Fredlund Guide Service Inc,"P.O. Box 1392, Tumbler Ridge, BC  V0C 2W0",1,British Columbia,55.131168,-120.991292
Freeride Entertainment Ltd.,"466 Josephine Street, Suite 201, Nelson, BC  V1L 1W3",1,British Columbia,49.493245,-117.293275
Fresh Quality Produce Ltd,"39971 Campbell Road, Abbotsford, BC  V3G 2G9",32,British Columbia,49.045796,-122.123858
Frog Creator Production Inc.,"4904 Rupert Street, Vancouver, BC  V5R 2J8",1,British Columbia,49.2398775,-123.038474
Fusion Dance Company,"12391 193B Street, Pitt Meadows, BC  V3Y 1A4",1,British Columbia,49.227471,-122.684162
G&G Trade Corp.,"P.O. Box 26113, West Kelowna, BC  V4T 2G3",1,British Columbia,49.841357,-119.59191
Gagan Blueberry Growers Ltd.,"35826 South Parallel Road, Abbotsford, BC  V3G 2K4",1,British Columbia,49.033376,-122.235224
Gaskin Farms Ltd,"4903 3rd Avenue, Delta, BC  V4M 4C1",6,British Columbia,49.008547,-123.086688
Gateway Casinos & Entertainment Limited,"4331 Dominion Street, Burnaby, BC  V5G 1C7",1,British Columbia,49.256359,-123.00655
GBE Chilliwack Heirloom Organic Farm Ltd,"44920 Luckakuck Way, Chilliwack, BC  V2R 1L4",9,British Columbia,49.141946,-121.979552
Gener8 Digital Media Corp.,"138 East 7th Avenue, Suite 100, Vancouver, BC  V5T 1M6",8,British Columbia,49.264681,-123.101815
Genji Sushi dba Genji Sushi Japanese Restaurant,"22259 48th Avenue, Suite 206, Langley, BC  V3A 8T1",1,British Columbia,49.089605,-122.606979
"GEP Productions Inc - ""Bates Motel""","3500 Cornett Road, Building G, Vancouver, BC  V5M 2H5",17,British Columbia,49.261317,-123.028315
"GEP Productions, Inc dba Girlfriend's Guide to Divorce","3500 Cornett Road Building E, Vancouver, BC  V5M 2H5",18,British Columbia,49.261317,-123.028315
Giant Ant Media Inc.,"683 Gore Avenue, Vancouver, BC  V6A 2Z8",2,British Columbia,49.27931,-123.097181
Giant Maple Film Productions Inc. dba Big Valley,"2880 Underhill Avenue, Burnaby, BC  V5A 3C5",17,British Columbia,49.2597658,-122.9279206
Giant Tire Repair,"1489 Marine Drive, Suite 522, West Vancouver, BC  V7T 1B8",1,British Columbia,49.328061,-123.154473
Gloo Studios Inc.,"3701 Hastings Street, Suite 206, Burnaby, BC  V5C 2H6",1,British Columbia,49.2812289,-123.0234977
Glyco Drywall Ltd,"6537 122A Street, Surrey, BC  V3W 1H6",1,British Columbia,49.122148,-122.883601
Go With Me Productions Inc.,"4888 Brentwood Drive, Suite 1504, Burnaby, BC  V5C 0C6",3,British Columbia,49.279041,-123.010194
Goldcorp Inc.,"666 Burrard Street, Suite 3400, Vancouver, BC  V6C 2X8",1,British Columbia,49.285092,-123.119723
Golden Eagle Farm LP,"16351 Aquilini Avenue, Pitt Meadows, BC  V3Y 1Z1",10,British Columbia,49.25875,-122.711225
Golden Ears Apiaries Inc.,"33197 Ito Place, Mission, BC  V2V 3W7",12,British Columbia,49.14726,-122.305994
Gourmet Detective,"780 Tolmie Avenue, Suite 204, Victoria, BC  V8X 3W4",1,British Columbia,48.449805,-123.354192
"Gramercy Film Productions, Inc.","9/140-555 Brooksbank Avenue, North Vancouver, BC  V7J 3S5",12,British Columbia,49.3124112,-123.0403372
Grand Old Time Productions,"2050 Scotia Street, Suite 221, Vancouver, BC  V5T 4T1",1,British Columbia,49.2668715,-123.0988857
Gray Monk Cellars Ltd,"1055 Camp Road, Okanagan Centre, BC  V4V 2H4",8,British Columbia,50.0549721,-119.4405174
Graziano Group Ventures dba Bliss Bridal,"618 Bernard Avenue, Kelowna, BC  V1Y 6P3",1,British Columbia,49.886317,-119.4899172
Greater Vancouver Zoo Ltd.,"5048 264th Street, Aldergrove, BC  V4W 1N7",1,British Columbia,49.0948299,-122.4929525
Green Leaf Farm Ltd,"7851 184th Street, Surrey, BC  V4N 5V4",31,British Columbia,49.1429144,-122.7120758
Grewal Farms Inc,"1088 Sumas Way, Abbotsford, BC  V2S 8H2",5,British Columbia,49.024032,-122.268188
Grumpy Cat Productions Inc.,"2400 Boundary Road, Burnaby, BC  V5M 3Z3",10,British Columbia,49.262881,-123.023497
Gyu Enterprises Inc. dba Gyudonya Restaurant,"500 Robson Street, Vancouver, BC  V6B 2B7",1,British Columbia,49.280024,-123.117965
H & R Orchards Ltd.,"Box 1, Canyon, BC  V0B 1C0",5,British Columbia,49.037557,-116.420195
H.N.J. Enterprise Ltd. dba Ta-Ke Sushi Restaurant,"8399B Building 200 St., Langley, BC  V2Y 3C2",2,British Columbia,49.15554,-122.67369
Handi Express Ltd. dba Handi Express,"4544 East Hastings Street, Burnaby, BC  V5C 2K4",2,British Columbia,49.281084,-123.001947
Hannah Rachel Production Services Ltd. dba 100 Films,"9110 196A Street, Langley, BC  V1M 3B4",14,British Columbia,49.169132,-122.678051
Hans Orchards & Vineyard,"3647 Bemrose Road, Suite 1, Kelowna, BC  V1W 4G8",4,British Columbia,49.852691,-119.401363
Hanwoori Korean Restaurant,"5740 Imperial Street, Burnaby, BC  V5J 1G2",1,British Columbia,49.221879,-122.981369
Haroo Restaurant dba Haroo Korean Homestyle Cuisine,"8580 Alexandra Road, Suite 2000, Richmond, BC  V6X 4B3",1,British Columbia,49.1784477,-123.1283075
Hatch Mott MacDonald Ltd (BC),"1066 West Hastings Street, Suite 1000, Vancouver, BC  V6E 3X2",2,British Columbia,49.2879545,-123.1196648
Haven Foundation,"240 Davis Road, Gabriola, BC  V0R 1X1",1,British Columbia,49.201931,-123.824438
Hemlock Limited Partnership dba Hemlock Resort,"20955 Hemlock Valley Road, Agassiz, BC  V0M 1A1",4,British Columbia,49.284259,-121.777459
Heppell's Potato Corp,"4945 184th Street, Surrey, BC  V3S 0L5",4,British Columbia,49.062033,-122.713374
High Rise Painting Ltd,"6818 176A Street, Surrey, BC  V3S 4P4",1,British Columbia,49.126339,-122.795089
Hilltop Greenhouses Ltd,"1840 Burnside Road West, Victoria, BC  V9E 1H6",6,British Columbia,48.471354,-123.440194
Hiroba DK Food Service Ltd dba Hiroba Sushi,"2573 Shaughnessy Street, Port Coquitlam, BC  V3C 3G3",1,British Columbia,49.262246,-122.781919
HK Eastern Sushi 1 Ltd. dba Sushi 1 Japanese Restaurant,"3112 30th Avenue, Vernon, BC  V1T 2C2",1,British Columbia,50.263756,-119.272367
Hole Group Holdings Inc.dba They Produce,"1635 Powell Street, Vancouver, BC  V5L 1H5",2,British Columbia,49.283881,-123.070587
Holler Estate Vineyards,"1050 Chapman Road, Penticton, BC  V2A 8T6",8,British Columbia,49.536228,-119.563567
Holy Road Productions Ltd.,"1950 Franklin Street, Vancouver, BC  V5L 1R2",1,British Columbia,49.282185,-123.065219
Honeyview Farm  Ltd,"10609 McGrath Road, Rosedale, BC  V0X 1X2",7,British Columbia,49.1950992,-121.8284284
HootSuite Media Inc,"5 East 8th Avenue, Vancouver, BC  V5T 1R6",1,British Columbia,49.263798,-123.10486
Hothi Farms Inc,"4531 47A Street, Delta, BC  V4K 2N8",4,British Columbia,49.085362,-123.091526
Houweling's Tomatoes,"2776 64th Street, Delta, BC  V4L 2N7",125,British Columbia,49.053593,-123.046369
Hundal Bros. Plumbing & Heating Ltd,"8299 129th Street, Suite 110, Surrey, BC  V3W 0A6",1,British Columbia,49.153243,-122.865576
Hydraulx Vancouver,"369 Terminal Avenue, Suite 520, Vancouver, BC  V6A 4C4",6,British Columbia,49.272133,-123.094732
I Do Productions Inc.,"2400 Boundary Road, Suite 701, Burnaby, BC  V5M 3Z3",1,British Columbia,49.262881,-123.023497
Iberdrola Energy Projects Canada Corporation,"1720-650 West Georgia Street, Vancouver, BC  V6B 4N7",1,British Columbia,49.282066,-123.117619
Icon Creative Studio Inc.,"319 Pender Street, Suite 10, Vancouver, BC  V6B 1T3",2,British Columbia,49.282483,-123.111416
Image Engine Design Inc.,"15 West 5th Avenue, Vancouver, BC  V5Y 1H4",43,British Columbia,49.266527,-123.106112
Imaginary Games,"210 Carrall Street, Unit 301, Vancouver, BC  V6B 2J1",1,British Columbia,49.2833458,-123.1043358
Impastor Productions Inc,"2400 Boundary Road, Burnaby, BC  V5M 3Z3",10,British Columbia,49.262881,-123.023497
Industrial Light & Magic (Vancouver) Inc. o/a ILM,"21 Water Street, Suite 400, Vancouver, BC  V6B 1A1",34,British Columbia,49.2837569,-123.1060344
Initiative Media Inc,"2412 Columbia Street, Vancouver, BC  V5Y 3E6",2,British Columbia,49.263728,-123.10942
Inland Kenworth,"2482 Douglas Road, Burnaby, BC  V5C 6C9",10,British Columbia,49.264684,-122.991406
Inline Nurseries (2010) Inc,"49944 Yale Road East, Chilliwack, BC  V4Z 0B3",34,British Columbia,49.1747245,-121.844405
Instylin  Beautique Ltd.,"5744 Telegraph Trail, West Vancouver, BC  V7W 1R2",3,British Columbia,49.355149,-123.267273
Interior Health Authority,"1815 Kirschner Road, Suite 220, Kelowna, BC  V1Y 4N7",3,British Columbia,49.879103,-119.458203
Interior Provincial Exhibition Association,"Box 490, Armstrong, BC  V0E 1B0",1,British Columbia,50.431413,-119.344301
INTO THE FOREST PRODUCTIONS BC INC,"2400 BOUNDARY ROAD, BURNABY, BC  V5M 3Z3",2,British Columbia,49.262881,-123.023497
Invasion Productions Inc.,"555 Brooksbank Avenue, Building 9/330, North Vancouver, BC  V7J 3S5",18,British Columbia,49.3124112,-123.0403372
Island Hothouse Inc,"10605 Southin Road, Ladysmith, BC  V9G 2A8",5,British Columbia,48.97767,-123.8022
IW Wrecker Productions,"325 West 7th Avenue, Vancouver, BC  V5Y 1M2",1,British Columbia,49.264861,-123.112168
J G Produce,"14018 97th Highway, Osoyoos, BC  V0H 1V2",3,British Columbia,49.043617,-119.491404
Janzen's Berry Farm Ltd,"31616 Huntingdon Road, Abbotsford, BC  V2T 6B8",2,British Columbia,49.0166373,-122.3493733
Japanada Enterprises Inc,"P.O. Box 269, Whistler, BC  V0N 1B0",1,British Columbia,50.131943,-122.958867
Jeong Ga Nae Restaurant Ltd.,"2922 Glen Drive, Suite 107, Coquitlam, BC  V3B 2P5",1,British Columbia,49.282744,-122.79921
Jericho Sports & Orthopaedic Physiotherapy Clinic,"2083 Alma Street, Suite 310, Vancouver, BC  V6R 4N6",1,British Columbia,49.267999,-123.185715
Jit Bains Farms Inc,"4464 Tolmie Road, Abbotsford, BC  V3G 2V3",4,British Columbia,49.074952,-122.095062
Johal Berry Farms Ltd,"8311 6th Road, Richmond, BC  V6W 1E3",11,British Columbia,49.154242,-123.069139
Kahlon Farms Ltd,"262 Columbia Street, Abbotsford, BC  V2T 5X6",3,British Columbia,49.012293,-122.326574
Kalsi Aluminum Products Manufacturing Ltd.,"12468 82nd Avenue, Unit 13, Surrey, BC  V3W 3E9",1,British Columbia,49.152011,-122.878899
Kania Industries Inc.,"2345 Delinea Place, Unit C, Nanaimo, BC  V9T 5L9",1,British Columbia,49.212126,-124.017032
Karo Group Inc. (Vancouver),"611 Alexander Street, Suite 308, Vancouver, BC  V6A 1E1",1,British Columbia,49.283975,-123.091061
Katatheon Farms Inc,"2438 210th Street, Langley, BC  V2Z 2A9",47,British Columbia,49.046876,-122.641603
KBK No.11 Ventures Ltd o/a Shangri-La Hotel Vancouver,"1128 West Georgia Street, Vancouver, BC  V6E 0A8",1,British Columbia,49.2857438,-123.1233495
KGHM International Ltd.,"200 Burrard Street Suite 500, Vancouver, BC  V6C 3L6",2,British Columbia,49.2881205,-123.115567
Khaira Farms Ltd,"41035 2nd Road, Abbotsford, BC  V3G 2R4",5,British Columbia,49.10394,-122.08131
Kidd Pivot Performing Arts Society,"336 East First Avenue, Suite 104, Vancouver, BC  V5T 4R6",3,British Columbia,49.267879,-123.096728
Kit And Ace Design Inc. dba Kit And Ace,"21 Water Street, Suite 600, Vancouver, BC  V6B 1A1",1,British Columbia,49.2837569,-123.1060344
KM Orchard Ltd,"7419 Buchanan Road, Coldstream, BC  V1B 3B8",2,British Columbia,50.228969,-119.139348
KMJ Enterprises dba Ginger Sushi,"1437 Commercial Drive, Vancouver, BC  V5L 3X8",1,British Columbia,49.27198,-123.069905
La Belle Christine's Hair Ltd. o/a La Belle Hair Salon,"9932 Lougheed Hwy, Burnaby, BC  V3J 1N3",1,British Columbia,49.24601,-122.893259
Lakeland Flowers Ltd,"39171 No 4 Road, Abbotsford, BC  V3G 2G2",105,British Columbia,49.075035,-122.146135
Ledcor Management Limited,"1067 West Cordova Street, Suite 1200, Vancouver, BC  V6C 1C7",1,British Columbia,49.288358,-123.118329
Ledcor Resources & Transportation Limited Partnership,"1067 West Cordova Street, Suite 1200, Vancouver, BC  V6C 1C7",1,British Columbia,49.288358,-123.118329
Ledcor Technical Services Solutions Ltd dba LTS Solutions,"1067 West Cordova Street, Suite 1200, Vancouver, BC  V6C 1C7",1,British Columbia,49.288358,-123.118329
Lehal Damp Proofing Ltd,"15678 82nd Avenue, Surrey, BC  V4N 0R8",2,British Columbia,49.152229,-122.786882
Leith Wheeler Investment Counsel Ltd.,"400 Burrard Street, Suite 1500, Vancouver, BC  V6C 3A6",1,British Columbia,49.287842,-123.115902
Leong's Nursery Enterprises,"7487 Meadow Avenue, Burnaby, BC  V5J 4Z2",5,British Columbia,49.200379,-122.972708
Life On the Line,"2400 Boundary Road, Burnaby, BC  V5M 3Z3",10,British Columbia,49.262881,-123.023497
Lindsey Quality Solution,"486 Waugh Road, Mayne Island, BC  V0N 2J1",1,British Columbia,48.8597939,-123.2816616
Little Quail Ridge Orchard,"Box 1686, Oliver, BC  V0H 1T0",3,British Columbia,49.181073,-119.55144
Lockdown Films Inc,"1600 East Railway Street, North Vancouver, BC  V7J 1B5",2,British Columbia,49.303405,-123.02948
Longview Farms Ltd,"8277 Central Saanich Road, Saanichton, BC  V8M 1T7",16,British Columbia,48.6044012,-123.403405
LSMH Holding Inc dba Sintich MH & RV Park,"6983 196B Street, Langley, BC  V2Y 3A7",1,British Columbia,49.080342,-122.677876
Lululemon Athletica Canada Inc.,"1818 Cornwall Avenue, Suite 400, Vancouver, BC  V6J 1C7",24,British Columbia,49.2726088,-123.1464906
"Lumerical Computational Solutions, Inc. o/a Lumerical Solutions","535 Thurlow Street, Suite 300, Vancouver, BC  V6E 3L2",1,British Columbia,49.2874004,-123.1204443
Luxor Hair Salon Ltd dba Luxor Hair Salon,"2173 West 41st Avenue, Vancouver, BC  V6M 1Z6",2,British Columbia,49.234736,-123.158183
M & D Drafting Ltd,"5265 185A Street, Surrey, BC  V3S 7A4",1,British Columbia,49.163758,-122.791866
M & J Dhaliwal Green Acres Vegetable Farm Ltd o/a Dhaliwal Green Acres Farms,"145 Haslett Road, Kamloops, BC  V2H 1T8",18,British Columbia,50.84308,-120.27367
Magna Pacific Agriculture Ltd.,"34077 Gladys Avenue, Suite 320, Abbotsford, BC  V2S 2E8",1,British Columbia,49.056095,-122.286736
Maguroguy Holdings Ltd. dba Maguroguy Asian Cuisine,"2670 152nd Street, Unit 320, Surrey, BC  V4P 1M8",1,British Columbia,49.04724,-122.801317
Makota Online Inc. dba Emerald City Games,"26709 13th Avenue, Aldergrove, BC  V4W 2S4",1,British Columbia,49.0258188,-122.4927415
Maple Fun Tours Ltd,"885 Dunsmuir, Suite 588, Vancouver, BC  V6C 1N5",1,British Columbia,49.28476,-123.118004
Maple Story Trading Co Ltd dba Jongga Restaurant,"2729 Barney Highway, Coquitlam, BC  V3W 1K9",1,British Columbia,49.1229936,-122.8677567
Martin Orchards,"6710 Cosens Bay Road, Coldstream, BC  V1B 1N8",1,British Columbia,50.184188,-119.292326
Martins Ground Service,"3453 Wellington Avenue, Vancouver, BC  V5R 4Y5",2,British Columbia,49.241131,-123.032706
Ma's Contracting Services Ltd.,"2154 Kindsway, Vancouver, BC  V5N 2T5",1,British Columbia,49.2439977,-123.0628589
Master Cleanse Productions Inc.,"C/O Bron Studios 5542 SHORT STREET, Burnaby, BC  V5J 1L9",6,British Columbia,49.219982,-122.983996
Master Painters Institute,"2800 Ingleton Avenue, Burnaby, BC  V5C 6G7",1,British Columbia,49.2586402,-123.01777
Maurya Bistro,"1734 Marine Drive, West Vancouver, BC  V7V 1J3",1,British Columbia,49.328746,-123.16122
